pl_name,glat,glon
Kepler-214 b,17.5388,75.05178
Kepler-214 b,17.5388,75.05178
Kepler-214 b,17.5388,75.05178
Kepler-214 b,17.5388,75.05178
Kepler-214 b,17.5388,75.05178
Kepler-214 b,17.5388,75.05178
Kepler-214 b,17.5388,75.05178
Kepler-214 b,17.5388,75.05178
Kepler-214 b,17.5388,75.05178
Kepler-214 b,17.5388,75.05178
Kepler-214 b,17.5388,75.05178
Kepler-214 c,17.5388,75.05178
Kepler-214 c,17.5388,75.05178
Kepler-214 c,17.5388,75.05178
Kepler-214 c,17.5388,75.05178
Kepler-214 c,17.5388,75.05178
Kepler-214 c,17.5388,75.05178
Kepler-214 c,17.5388,75.05178
Kepler-214 c,17.5388,75.05178
Kepler-214 c,17.5388,75.05178
Kepler-214 c,17.5388,75.05178
Kepler-214 c,17.5388,75.05178
Kepler-215 b,11.07278,78.35685
Kepler-215 b,11.07278,78.35685
Kepler-215 b,11.07278,78.35685
Kepler-215 b,11.07278,78.35685
Kepler-215 b,11.07278,78.35685
Kepler-215 b,11.07278,78.35685
Kepler-215 b,11.07278,78.35685
Kepler-215 b,11.07278,78.35685
Kepler-215 b,11.07278,78.35685
Kepler-215 b,11.07278,78.35685
Kepler-215 b,11.07278,78.35685
Kepler-215 c,11.07278,78.35685
Kepler-215 c,11.07278,78.35685
Kepler-215 c,11.07278,78.35685
Kepler-215 c,11.07278,78.35685
Kepler-215 c,11.07278,78.35685
Kepler-215 c,11.07278,78.35685
Kepler-215 c,11.07278,78.35685
Kepler-215 c,11.07278,78.35685
Kepler-215 c,11.07278,78.35685
Kepler-215 c,11.07278,78.35685
Kepler-215 c,11.07278,78.35685
Kepler-215 c,11.07278,78.35685
Kepler-215 d,11.07278,78.35685
Kepler-215 d,11.07278,78.35685
Kepler-215 d,11.07278,78.35685
Kepler-215 d,11.07278,78.35685
Kepler-215 d,11.07278,78.35685
Kepler-215 d,11.07278,78.35685
Kepler-215 d,11.07278,78.35685
Kepler-215 d,11.07278,78.35685
Kepler-215 d,11.07278,78.35685
Kepler-215 d,11.07278,78.35685
Kepler-215 d,11.07278,78.35685
Kepler-215 d,11.07278,78.35685
Kepler-215 e,11.07278,78.35685
Kepler-215 e,11.07278,78.35685
Kepler-215 e,11.07278,78.35685
Kepler-215 e,11.07278,78.35685
Kepler-215 e,11.07278,78.35685
Kepler-215 e,11.07278,78.35685
Kepler-215 e,11.07278,78.35685
Kepler-215 e,11.07278,78.35685
Kepler-215 e,11.07278,78.35685
Kepler-215 e,11.07278,78.35685
Kepler-215 e,11.07278,78.35685
Kepler-216 b,12.26417,78.78515
Kepler-216 b,12.26417,78.78515
Kepler-216 b,12.26417,78.78515
Kepler-216 b,12.26417,78.78515
Kepler-216 b,12.26417,78.78515
Kepler-216 b,12.26417,78.78515
Kepler-216 b,12.26417,78.78515
Kepler-216 b,12.26417,78.78515
Kepler-216 b,12.26417,78.78515
Kepler-216 b,12.26417,78.78515
Kepler-216 b,12.26417,78.78515
Kepler-216 c,12.26417,78.78515
Kepler-216 c,12.26417,78.78515
Kepler-216 c,12.26417,78.78515
Kepler-216 c,12.26417,78.78515
Kepler-216 c,12.26417,78.78515
Kepler-216 c,12.26417,78.78515
Kepler-216 c,12.26417,78.78515
Kepler-216 c,12.26417,78.78515
Kepler-216 c,12.26417,78.78515
Kepler-216 c,12.26417,78.78515
Kepler-216 c,12.26417,78.78515
Kepler-217 b,12.75822,78.70435
Kepler-217 b,12.75822,78.70435
Kepler-217 b,12.75822,78.70435
Kepler-217 b,12.75822,78.70435
Kepler-217 b,12.75822,78.70435
Kepler-217 b,12.75822,78.70435
Kepler-217 b,12.75822,78.70435
Kepler-217 b,12.75822,78.70435
Kepler-217 b,12.75822,78.70435
Kepler-217 b,12.75822,78.70435
Kepler-217 b,12.75822,78.70435
Kepler-217 c,12.75822,78.70435
Kepler-217 c,12.75822,78.70435
Kepler-217 c,12.75822,78.70435
Kepler-217 c,12.75822,78.70435
Kepler-217 c,12.75822,78.70435
Kepler-217 c,12.75822,78.70435
Kepler-217 c,12.75822,78.70435
Kepler-217 c,12.75822,78.70435
Kepler-217 c,12.75822,78.70435
Kepler-217 c,12.75822,78.70435
Kepler-217 c,12.75822,78.70435
Kepler-217 d,12.75822,78.70435
Kepler-217 d,12.75822,78.70435
Kepler-217 d,12.75822,78.70435
Kepler-217 d,12.75822,78.70435
Kepler-217 d,12.75822,78.70435
Kepler-217 d,12.75822,78.70435
Kepler-217 d,12.75822,78.70435
Kepler-217 d,12.75822,78.70435
Kepler-217 d,12.75822,78.70435
Kepler-218 b,11.28869,79.45273
Kepler-218 b,11.28869,79.45273
Kepler-218 b,11.28869,79.45273
Kepler-218 b,11.28869,79.45273
Kepler-218 b,11.28869,79.45273
Kepler-218 b,11.28869,79.45273
Kepler-218 b,11.28869,79.45273
Kepler-218 b,11.28869,79.45273
Kepler-218 b,11.28869,79.45273
Kepler-218 b,11.28869,79.45273
Kepler-218 b,11.28869,79.45273
Kepler-218 c,11.28869,79.45273
Kepler-218 c,11.28869,79.45273
Kepler-218 c,11.28869,79.45273
Kepler-218 c,11.28869,79.45273
Kepler-218 c,11.28869,79.45273
Kepler-218 c,11.28869,79.45273
Kepler-218 c,11.28869,79.45273
Kepler-218 c,11.28869,79.45273
Kepler-218 c,11.28869,79.45273
Kepler-218 c,11.28869,79.45273
Kepler-218 d,11.28869,79.45273
Kepler-218 d,11.28869,79.45273
Kepler-218 d,11.28869,79.45273
Kepler-218 d,11.28869,79.45273
Kepler-218 d,11.28869,79.45273
Kepler-218 d,11.28869,79.45273
Kepler-218 d,11.28869,79.45273
Kepler-218 d,11.28869,79.45273
Kepler-218 d,11.28869,79.45273
Kepler-218 d,11.28869,79.45273
Kepler-219 b,15.64894,77.88786
Kepler-219 b,15.64894,77.88786
Kepler-219 b,15.64894,77.88786
Kepler-219 b,15.64894,77.88786
Kepler-219 b,15.64894,77.88786
Kepler-219 b,15.64894,77.88786
Kepler-219 b,15.64894,77.88786
Kepler-219 b,15.64894,77.88786
Kepler-219 b,15.64894,77.88786
Kepler-219 b,15.64894,77.88786
Kepler-219 b,15.64894,77.88786
Kepler-219 c,15.64894,77.88786
Kepler-219 c,15.64894,77.88786
Kepler-219 c,15.64894,77.88786
Kepler-219 c,15.64894,77.88786
Kepler-219 c,15.64894,77.88786
Kepler-219 c,15.64894,77.88786
Kepler-219 c,15.64894,77.88786
Kepler-219 c,15.64894,77.88786
Kepler-219 c,15.64894,77.88786
Kepler-219 c,15.64894,77.88786
Kepler-219 c,15.64894,77.88786
Kepler-219 c,15.64894,77.88786
Kepler-219 d,15.64894,77.88786
Kepler-219 d,15.64894,77.88786
Kepler-219 d,15.64894,77.88786
Kepler-219 d,15.64894,77.88786
Kepler-219 d,15.64894,77.88786
Kepler-219 d,15.64894,77.88786
Kepler-219 d,15.64894,77.88786
Kepler-219 d,15.64894,77.88786
Kepler-219 d,15.64894,77.88786
Kepler-219 d,15.64894,77.88786
Kepler-219 d,15.64894,77.88786
Kepler-219 d,15.64894,77.88786
Kepler-22 b,15.79228,79.09186
Kepler-22 b,15.79228,79.09186
Kepler-22 b,15.79228,79.09186
Kepler-22 b,15.79228,79.09186
Kepler-22 b,15.79228,79.09186
Kepler-22 b,15.79228,79.09186
Kepler-22 b,15.79228,79.09186
Kepler-22 b,15.79228,79.09186
Kepler-22 b,15.79228,79.09186
Kepler-22 b,15.79228,79.09186
Kepler-220 b,13.9744,78.81181
Kepler-220 b,13.9744,78.81181
Kepler-220 b,13.9744,78.81181
Kepler-220 b,13.9744,78.81181
Kepler-220 b,13.9744,78.81181
Kepler-220 b,13.9744,78.81181
Kepler-220 b,13.9744,78.81181
Kepler-220 b,13.9744,78.81181
Kepler-220 b,13.9744,78.81181
Kepler-220 b,13.9744,78.81181
Kepler-220 b,13.9744,78.81181
Kepler-220 b,13.9744,78.81181
Kepler-220 c,13.9744,78.81181
Kepler-220 c,13.9744,78.81181
Kepler-220 c,13.9744,78.81181
Kepler-220 c,13.9744,78.81181
Kepler-220 c,13.9744,78.81181
Kepler-220 c,13.9744,78.81181
Kepler-220 c,13.9744,78.81181
Kepler-220 c,13.9744,78.81181
Kepler-220 c,13.9744,78.81181
Kepler-220 c,13.9744,78.81181
Kepler-220 c,13.9744,78.81181
Kepler-220 c,13.9744,78.81181
Kepler-220 d,13.9744,78.81181
Kepler-220 d,13.9744,78.81181
Kepler-220 d,13.9744,78.81181
Kepler-220 d,13.9744,78.81181
Kepler-220 d,13.9744,78.81181
Kepler-220 d,13.9744,78.81181
Kepler-220 d,13.9744,78.81181
Kepler-220 d,13.9744,78.81181
Kepler-220 d,13.9744,78.81181
Kepler-220 d,13.9744,78.81181
Kepler-220 d,13.9744,78.81181
Kepler-220 d,13.9744,78.81181
Kepler-220 e,13.9744,78.81181
Kepler-220 e,13.9744,78.81181
Kepler-220 e,13.9744,78.81181
Kepler-220 e,13.9744,78.81181
Kepler-220 e,13.9744,78.81181
Kepler-220 e,13.9744,78.81181
Kepler-220 e,13.9744,78.81181
Kepler-220 e,13.9744,78.81181
Kepler-220 e,13.9744,78.81181
Kepler-220 e,13.9744,78.81181
Kepler-220 e,13.9744,78.81181
Kepler-220 e,13.9744,78.81181
Kepler-221 b,10.80166,80.37295
Kepler-221 b,10.80166,80.37295
Kepler-221 b,10.80166,80.37295
Kepler-221 b,10.80166,80.37295
Kepler-221 b,10.80166,80.37295
Kepler-221 b,10.80166,80.37295
Kepler-221 b,10.80166,80.37295
Kepler-221 b,10.80166,80.37295
Kepler-221 b,10.80166,80.37295
Kepler-221 b,10.80166,80.37295
Kepler-221 b,10.80166,80.37295
Kepler-221 b,10.80166,80.37295
Kepler-221 c,10.80166,80.37295
Kepler-221 c,10.80166,80.37295
Kepler-221 c,10.80166,80.37295
Kepler-221 c,10.80166,80.37295
Kepler-221 c,10.80166,80.37295
Kepler-221 c,10.80166,80.37295
Kepler-221 c,10.80166,80.37295
Kepler-221 c,10.80166,80.37295
Kepler-221 c,10.80166,80.37295
Kepler-221 c,10.80166,80.37295
Kepler-221 c,10.80166,80.37295
Kepler-221 c,10.80166,80.37295
Kepler-221 d,10.80166,80.37295
Kepler-221 d,10.80166,80.37295
Kepler-221 d,10.80166,80.37295
Kepler-221 d,10.80166,80.37295
Kepler-221 d,10.80166,80.37295
Kepler-221 d,10.80166,80.37295
Kepler-221 d,10.80166,80.37295
Kepler-221 d,10.80166,80.37295
Kepler-221 d,10.80166,80.37295
Kepler-221 d,10.80166,80.37295
Kepler-221 d,10.80166,80.37295
Kepler-221 e,10.80166,80.37295
Kepler-221 e,10.80166,80.37295
Kepler-221 e,10.80166,80.37295
Kepler-221 e,10.80166,80.37295
Kepler-221 e,10.80166,80.37295
Kepler-221 e,10.80166,80.37295
Kepler-221 e,10.80166,80.37295
Kepler-221 e,10.80166,80.37295
Kepler-221 e,10.80166,80.37295
Kepler-221 e,10.80166,80.37295
Kepler-221 e,10.80166,80.37295
Kepler-222 b,16.24185,77.82551
Kepler-222 b,16.24185,77.82551
Kepler-222 b,16.24185,77.82551
Kepler-222 b,16.24185,77.82551
Kepler-222 b,16.24185,77.82551
Kepler-222 b,16.24185,77.82551
Kepler-222 b,16.24185,77.82551
Kepler-222 b,16.24185,77.82551
Kepler-222 b,16.24185,77.82551
Kepler-222 b,16.24185,77.82551
Kepler-222 b,16.24185,77.82551
Kepler-222 c,16.24185,77.82551
Kepler-222 c,16.24185,77.82551
Kepler-222 c,16.24185,77.82551
Kepler-222 c,16.24185,77.82551
Kepler-222 c,16.24185,77.82551
Kepler-222 c,16.24185,77.82551
Kepler-222 c,16.24185,77.82551
Kepler-222 c,16.24185,77.82551
Kepler-222 c,16.24185,77.82551
Kepler-222 c,16.24185,77.82551
Kepler-222 c,16.24185,77.82551
Kepler-222 d,16.24185,77.82551
Kepler-222 d,16.24185,77.82551
Kepler-222 d,16.24185,77.82551
Kepler-222 d,16.24185,77.82551
Kepler-222 d,16.24185,77.82551
Kepler-222 d,16.24185,77.82551
Kepler-222 d,16.24185,77.82551
Kepler-222 d,16.24185,77.82551
Kepler-222 d,16.24185,77.82551
Kepler-222 d,16.24185,77.82551
Kepler-222 d,16.24185,77.82551
Kepler-223 b,10.02399,81.32518
Kepler-223 b,10.02399,81.32518
Kepler-223 b,10.02399,81.32518
Kepler-223 b,10.02399,81.32518
Kepler-223 b,10.02399,81.32518
Kepler-223 b,10.02399,81.32518
Kepler-223 b,10.02399,81.32518
Kepler-223 b,10.02399,81.32518
Kepler-223 b,10.02399,81.32518
Kepler-223 b,10.02399,81.32518
Kepler-223 b,10.02399,81.32518
Kepler-223 b,10.02399,81.32518
Kepler-223 c,10.02399,81.32518
Kepler-223 c,10.02399,81.32518
Kepler-223 c,10.02399,81.32518
Kepler-223 c,10.02399,81.32518
Kepler-223 c,10.02399,81.32518
Kepler-223 c,10.02399,81.32518
Kepler-223 c,10.02399,81.32518
Kepler-223 c,10.02399,81.32518
Kepler-223 c,10.02399,81.32518
Kepler-223 c,10.02399,81.32518
Kepler-223 c,10.02399,81.32518
Kepler-223 c,10.02399,81.32518
Kepler-223 c,10.02399,81.32518
Kepler-223 d,10.02399,81.32518
Kepler-223 d,10.02399,81.32518
Kepler-223 d,10.02399,81.32518
Kepler-223 d,10.02399,81.32518
Kepler-223 d,10.02399,81.32518
Kepler-223 d,10.02399,81.32518
Kepler-223 d,10.02399,81.32518
Kepler-223 d,10.02399,81.32518
Kepler-223 d,10.02399,81.32518
Kepler-223 d,10.02399,81.32518
Kepler-223 d,10.02399,81.32518
Kepler-223 d,10.02399,81.32518
Kepler-223 e,10.02399,81.32518
Kepler-223 e,10.02399,81.32518
Kepler-223 e,10.02399,81.32518
Kepler-223 e,10.02399,81.32518
Kepler-223 e,10.02399,81.32518
Kepler-223 e,10.02399,81.32518
Kepler-223 e,10.02399,81.32518
Kepler-223 e,10.02399,81.32518
Kepler-223 e,10.02399,81.32518
Kepler-223 e,10.02399,81.32518
Kepler-223 e,10.02399,81.32518
Kepler-223 e,10.02399,81.32518
Kepler-224 b,14.52092,79.07688
Kepler-224 b,14.52092,79.07688
Kepler-224 b,14.52092,79.07688
Kepler-224 b,14.52092,79.07688
Kepler-224 b,14.52092,79.07688
Kepler-224 b,14.52092,79.07688
Kepler-224 b,14.52092,79.07688
Kepler-224 b,14.52092,79.07688
Kepler-224 b,14.52092,79.07688
Kepler-224 b,14.52092,79.07688
Kepler-224 c,14.52092,79.07688
Kepler-224 c,14.52092,79.07688
Kepler-224 c,14.52092,79.07688
Kepler-224 c,14.52092,79.07688
Kepler-224 c,14.52092,79.07688
Kepler-224 c,14.52092,79.07688
Kepler-224 c,14.52092,79.07688
Kepler-224 c,14.52092,79.07688
Kepler-224 c,14.52092,79.07688
Kepler-224 c,14.52092,79.07688
Kepler-224 c,14.52092,79.07688
Kepler-224 d,14.52092,79.07688
Kepler-224 d,14.52092,79.07688
Kepler-224 d,14.52092,79.07688
Kepler-224 d,14.52092,79.07688
Kepler-224 d,14.52092,79.07688
Kepler-224 d,14.52092,79.07688
Kepler-224 d,14.52092,79.07688
Kepler-224 d,14.52092,79.07688
Kepler-224 d,14.52092,79.07688
Kepler-224 d,14.52092,79.07688
Kepler-224 d,14.52092,79.07688
Kepler-224 e,14.52092,79.07688
Kepler-224 e,14.52092,79.07688
Kepler-224 e,14.52092,79.07688
Kepler-224 e,14.52092,79.07688
Kepler-224 e,14.52092,79.07688
Kepler-224 e,14.52092,79.07688
Kepler-224 e,14.52092,79.07688
Kepler-224 e,14.52092,79.07688
Kepler-224 e,14.52092,79.07688
Kepler-224 e,14.52092,79.07688
Kepler-224 e,14.52092,79.07688
Kepler-225 b,13.78926,79.53974
Kepler-225 b,13.78926,79.53974
Kepler-225 b,13.78926,79.53974
Kepler-225 b,13.78926,79.53974
Kepler-225 b,13.78926,79.53974
Kepler-225 b,13.78926,79.53974
Kepler-225 b,13.78926,79.53974
Kepler-225 b,13.78926,79.53974
Kepler-225 b,13.78926,79.53974
Kepler-225 b,13.78926,79.53974
Kepler-225 b,13.78926,79.53974
Kepler-225 b,13.78926,79.53974
Kepler-225 b,13.78926,79.53974
Kepler-225 c,13.78926,79.53974
Kepler-225 c,13.78926,79.53974
Kepler-225 c,13.78926,79.53974
Kepler-225 c,13.78926,79.53974
Kepler-225 c,13.78926,79.53974
Kepler-225 c,13.78926,79.53974
Kepler-225 c,13.78926,79.53974
Kepler-225 c,13.78926,79.53974
Kepler-225 c,13.78926,79.53974
Kepler-225 c,13.78926,79.53974
Kepler-225 c,13.78926,79.53974
Kepler-225 c,13.78926,79.53974
Kepler-225 c,13.78926,79.53974
Kepler-225 c,13.78926,79.53974
Kepler-226 b,13.85945,79.9884
Kepler-226 b,13.85945,79.9884
Kepler-226 b,13.85945,79.9884
Kepler-226 b,13.85945,79.9884
Kepler-226 b,13.85945,79.9884
Kepler-226 b,13.85945,79.9884
Kepler-226 b,13.85945,79.9884
Kepler-226 b,13.85945,79.9884
Kepler-226 b,13.85945,79.9884
Kepler-226 b,13.85945,79.9884
Kepler-226 b,13.85945,79.9884
Kepler-226 c,13.85945,79.9884
Kepler-226 c,13.85945,79.9884
Kepler-226 c,13.85945,79.9884
Kepler-226 c,13.85945,79.9884
Kepler-226 c,13.85945,79.9884
Kepler-226 c,13.85945,79.9884
Kepler-226 c,13.85945,79.9884
Kepler-226 c,13.85945,79.9884
Kepler-226 c,13.85945,79.9884
Kepler-226 c,13.85945,79.9884
Kepler-226 c,13.85945,79.9884
Kepler-226 c,13.85945,79.9884
Kepler-226 d,13.85945,79.9884
Kepler-226 d,13.85945,79.9884
Kepler-226 d,13.85945,79.9884
Kepler-226 d,13.85945,79.9884
Kepler-226 d,13.85945,79.9884
Kepler-226 d,13.85945,79.9884
Kepler-226 d,13.85945,79.9884
Kepler-226 d,13.85945,79.9884
Kepler-226 d,13.85945,79.9884
Kepler-226 d,13.85945,79.9884
Kepler-227 b,14.23776,80.10229
Kepler-227 b,14.23776,80.10229
Kepler-227 b,14.23776,80.10229
Kepler-227 b,14.23776,80.10229
Kepler-227 b,14.23776,80.10229
Kepler-227 b,14.23776,80.10229
Kepler-227 b,14.23776,80.10229
Kepler-227 b,14.23776,80.10229
Kepler-227 b,14.23776,80.10229
Kepler-227 b,14.23776,80.10229
Kepler-227 b,14.23776,80.10229
Kepler-227 c,14.23776,80.10229
Kepler-227 c,14.23776,80.10229
Kepler-227 c,14.23776,80.10229
Kepler-227 c,14.23776,80.10229
Kepler-227 c,14.23776,80.10229
Kepler-227 c,14.23776,80.10229
Kepler-227 c,14.23776,80.10229
Kepler-227 c,14.23776,80.10229
Kepler-227 c,14.23776,80.10229
Kepler-227 c,14.23776,80.10229
Kepler-227 c,14.23776,80.10229
Kepler-228 b,11.67615,81.50266
Kepler-228 b,11.67615,81.50266
Kepler-228 b,11.67615,81.50266
Kepler-228 b,11.67615,81.50266
Kepler-228 b,11.67615,81.50266
Kepler-228 b,11.67615,81.50266
Kepler-228 b,11.67615,81.50266
Kepler-228 b,11.67615,81.50266
Kepler-228 b,11.67615,81.50266
Kepler-228 b,11.67615,81.50266
Kepler-228 c,11.67615,81.50266
Kepler-228 c,11.67615,81.50266
Kepler-228 c,11.67615,81.50266
Kepler-228 c,11.67615,81.50266
Kepler-228 c,11.67615,81.50266
Kepler-228 c,11.67615,81.50266
Kepler-228 c,11.67615,81.50266
Kepler-228 c,11.67615,81.50266
Kepler-228 c,11.67615,81.50266
Kepler-228 c,11.67615,81.50266
Kepler-228 c,11.67615,81.50266
Kepler-228 d,11.67615,81.50266
Kepler-228 d,11.67615,81.50266
Kepler-228 d,11.67615,81.50266
Kepler-228 d,11.67615,81.50266
Kepler-228 d,11.67615,81.50266
Kepler-228 d,11.67615,81.50266
Kepler-228 d,11.67615,81.50266
Kepler-228 d,11.67615,81.50266
Kepler-228 d,11.67615,81.50266
Kepler-228 d,11.67615,81.50266
Kepler-228 d,11.67615,81.50266
Kepler-229 b,17.34816,78.97781
Kepler-229 b,17.34816,78.97781
Kepler-229 b,17.34816,78.97781
Kepler-229 b,17.34816,78.97781
Kepler-229 b,17.34816,78.97781
Kepler-229 b,17.34816,78.97781
Kepler-229 b,17.34816,78.97781
Kepler-229 b,17.34816,78.97781
Kepler-229 b,17.34816,78.97781
Kepler-229 b,17.34816,78.97781
Kepler-229 b,17.34816,78.97781
Kepler-229 c,17.34816,78.97781
Kepler-229 c,17.34816,78.97781
Kepler-229 c,17.34816,78.97781
Kepler-229 c,17.34816,78.97781
Kepler-229 c,17.34816,78.97781
Kepler-229 c,17.34816,78.97781
Kepler-229 c,17.34816,78.97781
Kepler-229 c,17.34816,78.97781
Kepler-229 c,17.34816,78.97781
Kepler-229 c,17.34816,78.97781
Kepler-229 c,17.34816,78.97781
Kepler-229 d,17.34816,78.97781
Kepler-229 d,17.34816,78.97781
Kepler-229 d,17.34816,78.97781
Kepler-229 d,17.34816,78.97781
Kepler-229 d,17.34816,78.97781
Kepler-229 d,17.34816,78.97781
Kepler-229 d,17.34816,78.97781
Kepler-229 d,17.34816,78.97781
Kepler-229 d,17.34816,78.97781
Kepler-229 d,17.34816,78.97781
Kepler-23 b,13.45799,82.01369
Kepler-23 b,13.45799,82.01369
Kepler-23 b,13.45799,82.01369
Kepler-23 b,13.45799,82.01369
Kepler-23 b,13.45799,82.01369
Kepler-23 b,13.45799,82.01369
Kepler-23 b,13.45799,82.01369
Kepler-23 b,13.45799,82.01369
Kepler-23 b,13.45799,82.01369
Kepler-23 b,13.45799,82.01369
Kepler-23 b,13.45799,82.01369
Kepler-23 b,13.45799,82.01369
Kepler-23 b,13.45799,82.01369
Kepler-23 c,13.45799,82.01369
Kepler-23 c,13.45799,82.01369
Kepler-23 c,13.45799,82.01369
Kepler-23 c,13.45799,82.01369
Kepler-23 c,13.45799,82.01369
Kepler-23 c,13.45799,82.01369
Kepler-23 c,13.45799,82.01369
Kepler-23 c,13.45799,82.01369
Kepler-23 c,13.45799,82.01369
Kepler-23 c,13.45799,82.01369
Kepler-23 c,13.45799,82.01369
Kepler-23 c,13.45799,82.01369
Kepler-23 d,13.45799,82.01369
Kepler-23 d,13.45799,82.01369
Kepler-23 d,13.45799,82.01369
Kepler-23 d,13.45799,82.01369
Kepler-23 d,13.45799,82.01369
Kepler-23 d,13.45799,82.01369
Kepler-23 d,13.45799,82.01369
Kepler-23 d,13.45799,82.01369
Kepler-23 d,13.45799,82.01369
Kepler-23 d,13.45799,82.01369
Kepler-23 d,13.45799,82.01369
Kepler-23 d,13.45799,82.01369
Kepler-23 d,13.45799,82.01369
Kepler-230 b,18.18768,78.78369
Kepler-230 b,18.18768,78.78369
Kepler-230 b,18.18768,78.78369
Kepler-230 b,18.18768,78.78369
Kepler-230 b,18.18768,78.78369
Kepler-230 b,18.18768,78.78369
Kepler-230 b,18.18768,78.78369
Kepler-230 b,18.18768,78.78369
Kepler-230 b,18.18768,78.78369
Kepler-230 b,18.18768,78.78369
Kepler-230 c,18.18768,78.78369
Kepler-230 c,18.18768,78.78369
Kepler-230 c,18.18768,78.78369
Kepler-230 c,18.18768,78.78369
Kepler-230 c,18.18768,78.78369
Kepler-230 c,18.18768,78.78369
Kepler-230 c,18.18768,78.78369
Kepler-230 c,18.18768,78.78369
Kepler-230 c,18.18768,78.78369
Kepler-230 c,18.18768,78.78369
Kepler-230 c,18.18768,78.78369
Kepler-231 b,14.06142,82.91646
Kepler-231 b,14.06142,82.91646
Kepler-231 b,14.06142,82.91646
Kepler-231 b,14.06142,82.91646
Kepler-231 b,14.06142,82.91646
Kepler-231 b,14.06142,82.91646
Kepler-231 b,14.06142,82.91646
Kepler-231 b,14.06142,82.91646
Kepler-231 b,14.06142,82.91646
Kepler-231 b,14.06142,82.91646
Kepler-231 b,14.06142,82.91646
Kepler-231 b,14.06142,82.91646
Kepler-231 b,14.06142,82.91646
Kepler-231 b,14.06142,82.91646
Kepler-231 c,14.06142,82.91646
Kepler-231 c,14.06142,82.91646
Kepler-231 c,14.06142,82.91646
Kepler-231 c,14.06142,82.91646
Kepler-231 c,14.06142,82.91646
Kepler-231 c,14.06142,82.91646
Kepler-231 c,14.06142,82.91646
Kepler-231 c,14.06142,82.91646
Kepler-231 c,14.06142,82.91646
Kepler-231 c,14.06142,82.91646
Kepler-231 c,14.06142,82.91646
Kepler-231 c,14.06142,82.91646
Kepler-231 c,14.06142,82.91646
Kepler-231 c,14.06142,82.91646
Kepler-232 b,13.28087,83.99266
Kepler-232 b,13.28087,83.99266
Kepler-232 b,13.28087,83.99266
Kepler-232 b,13.28087,83.99266
Kepler-232 b,13.28087,83.99266
Kepler-232 b,13.28087,83.99266
Kepler-232 b,13.28087,83.99266
Kepler-232 b,13.28087,83.99266
Kepler-232 b,13.28087,83.99266
Kepler-232 b,13.28087,83.99266
Kepler-232 b,13.28087,83.99266
Kepler-232 c,13.28087,83.99266
Kepler-232 c,13.28087,83.99266
Kepler-232 c,13.28087,83.99266
Kepler-232 c,13.28087,83.99266
Kepler-232 c,13.28087,83.99266
Kepler-232 c,13.28087,83.99266
Kepler-232 c,13.28087,83.99266
Kepler-232 c,13.28087,83.99266
Kepler-232 c,13.28087,83.99266
Kepler-232 c,13.28087,83.99266
Kepler-232 c,13.28087,83.99266
Kepler-233 b,13.06446,84.33496
Kepler-233 b,13.06446,84.33496
Kepler-233 b,13.06446,84.33496
Kepler-233 b,13.06446,84.33496
Kepler-233 b,13.06446,84.33496
Kepler-233 b,13.06446,84.33496
Kepler-233 b,13.06446,84.33496
Kepler-233 b,13.06446,84.33496
Kepler-233 b,13.06446,84.33496
Kepler-233 b,13.06446,84.33496
Kepler-233 b,13.06446,84.33496
Kepler-233 c,13.06446,84.33496
Kepler-233 c,13.06446,84.33496
Kepler-233 c,13.06446,84.33496
Kepler-233 c,13.06446,84.33496
Kepler-233 c,13.06446,84.33496
Kepler-233 c,13.06446,84.33496
Kepler-233 c,13.06446,84.33496
Kepler-233 c,13.06446,84.33496
Kepler-233 c,13.06446,84.33496
Kepler-233 c,13.06446,84.33496
Kepler-233 c,13.06446,84.33496
Kepler-234 b,10.2143,71.12596
Kepler-234 b,10.2143,71.12596
Kepler-234 b,10.2143,71.12596
Kepler-234 b,10.2143,71.12596
Kepler-234 b,10.2143,71.12596
Kepler-234 b,10.2143,71.12596
Kepler-234 b,10.2143,71.12596
Kepler-234 b,10.2143,71.12596
Kepler-234 b,10.2143,71.12596
Kepler-234 b,10.2143,71.12596
Kepler-234 b,10.2143,71.12596
Kepler-234 c,10.2143,71.12596
Kepler-234 c,10.2143,71.12596
Kepler-234 c,10.2143,71.12596
Kepler-234 c,10.2143,71.12596
Kepler-234 c,10.2143,71.12596
Kepler-234 c,10.2143,71.12596
Kepler-234 c,10.2143,71.12596
Kepler-234 c,10.2143,71.12596
Kepler-234 c,10.2143,71.12596
Kepler-234 c,10.2143,71.12596
Kepler-234 c,10.2143,71.12596
Kepler-235 b,14.47666,69.97325
Kepler-235 b,14.47666,69.97325
Kepler-235 b,14.47666,69.97325
Kepler-235 b,14.47666,69.97325
Kepler-235 b,14.47666,69.97325
Kepler-235 b,14.47666,69.97325
Kepler-235 b,14.47666,69.97325
Kepler-235 b,14.47666,69.97325
Kepler-235 b,14.47666,69.97325
Kepler-235 b,14.47666,69.97325
Kepler-235 b,14.47666,69.97325
Kepler-235 b,14.47666,69.97325
Kepler-235 b,14.47666,69.97325
Kepler-235 b,14.47666,69.97325
Kepler-235 b,14.47666,69.97325
Kepler-235 c,14.47666,69.97325
Kepler-235 c,14.47666,69.97325
Kepler-235 c,14.47666,69.97325
Kepler-235 c,14.47666,69.97325
Kepler-235 c,14.47666,69.97325
Kepler-235 c,14.47666,69.97325
